experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P11_Seq2Trend_trial_46,P11,a2ecc635ff2b7aebad50dcd85eec4338,46,4.886613914031677,0.1621145631655814,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,8,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.1322222222222222,0.06666666666666667,0.3977777777777778
UNISIM_IV_P11_Seq2Trend_trial_26,P11,00f7899e4abb7f9cd06143eea3a68f0c,26,14.572658692387888,3.935363845649115,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8886111111111111,0.8580555555555556,3.493333333333333
UNISIM_IV_P11_Seq2Trend_trial_93,P11,d2eb1ee9f7975823db6ac19b222464e1,93,14.196045160304887,3.6553663465097954,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8766666666666667,0.8544444444444445,3.4622222222222225
UNISIM_IV_P11_Seq2Trend_trial_51,P11,e18ed9a890fd6623d829c9b1843a04ff,51,4.964453140637716,0.1257644342874154,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06777777777777778,0.07555555555555556,0.2866666666666667
UNISIM_IV_P11_Seq2Trend_trial_94,P11,ddd84e6f011c8528ba2e5f2ca2d6c87a,94,12.302750644393717,2.953779399709737,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.84,0.8261111111111111,3.332222222222222
UNISIM_IV_P11_Seq2Trend_trial_117,P11,92209a07903d5916d4b2cf3010550548,117,4.96007218455385,0.2006352953147586,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.13777777777777778,0.075,0.4255555555555556
UNISIM_IV_P11_Seq2Trend_trial_106,P11,4b5fc9f2571d7d3b13aba0828a537388,106,5.033147803899963,0.1105612641256482,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06333333333333334,0.14055555555555554,0.4077777777777778
UNISIM_IV_P11_Seq2Trend_trial_136,P11,b242713359b47d1ae4ab031a9cc7d693,136,11.70189761386824,2.750447758195661,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8277777777777777,0.8211111111111111,3.2977777777777777
UNISIM_IV_P11_Seq2Trend_trial_72,P11,5bca7246db12e3685a6a616cc6eba23f,72,9.87249465730592,0.2406763708579277,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.15666666666666668,0.8,1.9133333333333336
UNISIM_IV_P11_Seq2Trend_trial_140,P11,4f902befd444e485ce301adbf0936a74,140,8.95634337609079,1.780472866955542,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7777777777777778,0.7861111111111111,3.1277777777777778
UNISIM_IV_P11_Seq2Trend_trial_43,P11,6cbe2b0e6b319565f900e092dde290b0,43,22.32033065378448,6.145245166182719,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9525,0.9425,3.79
UNISIM_IV_P11_Seq2Trend_trial_32,P11,0821ea1bc563027e5db976a2892e1079,32,5.080732504971354,0.5736518203113058,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.4266666666666667,0.14444444444444443,1.1422222222222222
UNISIM_IV_P11_Seq2Trend_trial_120,P11,9cf9423d84a2a8a60da9f005ed295a9d,120,5.106013413758827,0.1350035310630139,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.07222222222222222,0.1461111111111111,0.43666666666666665
UNISIM_IV_P11_Seq2Trend_trial_64,P11,c0386461837fb81024f5b78159598651,64,5.20345245468292,0.1853364469094702,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.13555555555555557,0.21555555555555556,0.7022222222222223
UNISIM_IV_P11_Seq2Trend_trial_40,P11,e8752410df49b8dd5c3589ae4715837e,40,5.901544615215308,0.6195639232005397,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.43833333333333335,0.40555555555555556,1.6877777777777778
UNISIM_IV_P11_Seq2Trend_trial_111,P11,3815dcdd2cb1808f8866d50433861ea4,111,8.729318873138611,1.6931522765903075,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.77,0.7822222222222223,3.104444444444445
UNISIM_IV_P11_Seq2Trend_trial_79,P11,d8b2774c6890393f029c70340e75229f,79,4.931868477853199,0.3787776256049033,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.3022222222222222,0.07222222222222222,0.7488888888888889
UNISIM_IV_P11_Seq2Trend_trial_78,P11,58418d53a9ffcb61364bc989c44760d1,78,22.182278105514243,6.122108390086098,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9513888888888888,0.9413888888888889,3.785555555555556
UNISIM_IV_P11_Seq2Trend_trial_54,P11,a364277a4abe5dc7d245ed598d4e9e36,54,12.673332214964333,3.1426571752217565,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8494444444444444,0.8311111111111111,3.361111111111111
UNISIM_IV_P11_Seq2Trend_trial_97,P11,44b3705a88461a08b3a54d2d712a6e20,97,5.055446034967387,0.1298545038340092,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06888888888888889,0.14222222222222222,0.4222222222222222
UNISIM_IV_P11_Seq2Trend_trial_143,P11,f4b880c1f06a126536c2df2078788670,143,9.305259321338651,1.9488423488202424,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7922222222222223,0.7911111111111111,3.166666666666667
UNISIM_IV_P11_Seq2Trend_trial_47,P11,3b8c4b16d8eee60e004fe6f12cebe27d,47,16.208740069108668,4.211793778675491,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8975,0.8758333333333334,3.546666666666667
UNISIM_IV_P11_Seq2Trend_trial_139,P11,d70041394c813b68498127ee200490ff,139,22.182278105514243,6.122108390086098,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9513888888888888,0.9413888888888889,3.785555555555556
UNISIM_IV_P11_Seq2Trend_trial_103,P11,8b7e163d9cc5930710fd19ddaad88319,103,14.947178008183547,3.999790203635621,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8905555555555555,0.8622222222222222,3.5055555555555555
UNISIM_IV_P11_Seq2Trend_trial_13,P11,e8a2b4b8ab6090cec69d7ce2ccb9d618,13,4.998814669436025,0.1347676352067769,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.07166666666666667,0.08166666666666667,0.30666666666666664
UNISIM_IV_P11_Seq2Trend_trial_145,P11,250c05e9fbfa8283f55a4f3eff3b0d35,145,31.648742207696127,7.141917337683891,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9575,0.9580555555555555,3.8311111111111114
UNISIM_IV_P11_Seq2Trend_trial_42,P11,8edf41176f9c7ceacdf386ddf3e48d9e,42,16.384470980860108,4.313722554824373,Seq2Trend,Normal,False,0.5,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9288888888888889,0.8805555555555555,3.618888888888889
UNISIM_IV_P11_Seq2Trend_trial_99,P11,415a4684e089e2ef2b0418defdaa87b2,99,9.305259321338651,1.9488423488202424,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7922222222222223,0.7911111111111111,3.166666666666667
UNISIM_IV_P11_Seq2Trend_trial_75,P11,901a09fedf1faecfb2bf8b4a0c48b015,75,14.03900943078138,3.605691881642755,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8711111111111111,0.8522222222222222,3.4466666666666663
UNISIM_IV_P11_Seq2Trend_trial_121,P11,0340e2dd76b41cfaacb4d499a9c8091f,121,5.432926583971139,0.8389850150601449,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.5916666666666667,0.2772222222222222,1.7377777777777776
UNISIM_IV_P11_Seq2Trend_trial_135,P11,59baede7e949d53811b4cfe0cf2b9a21,135,5.110519285902,0.5372091043085158,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.4172222222222222,0.14722222222222223,1.1288888888888888
UNISIM_IV_P11_Seq2Trend_trial_108,P11,fb5b3cfb2d79e10c85a2731b92ccdb72,108,5.37769299551559,0.3099719533154908,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.19722222222222222,0.27166666666666667,0.9377777777777778
UNISIM_IV_P11_Seq2Trend_trial_4,P11,16ff1f60973425edb9bfe746daed37d3,4,5.127133614226242,0.1680111129782606,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.1338888888888889,0.14833333333333334,0.5644444444444445
UNISIM_IV_P11_Seq2Trend_trial_141,P11,f8a5fcfceeb5c149d907a1a30f01bdad,141,9.497809529548034,1.9228808975907237,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7888888888888889,0.7944444444444444,3.1666666666666665
UNISIM_IV_P11_Seq2Trend_trial_129,P11,23569e9fc31d8b006230187109526f15,129,5.308153289539007,0.6886185734577819,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.5422222222222223,0.25555555555555554,1.5955555555555556
UNISIM_IV_P11_Seq2Trend_trial_55,P11,52048880b153afbd5fe1948011d4b146,55,5.334580514845649,0.3033523398273723,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.19611111111111112,0.26166666666666666,0.9155555555555556
UNISIM_IV_P11_Seq2Trend_trial_107,P11,5cff497f90f873a3724d7a52de99c26b,107,31.648742207696127,7.141917337683891,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9575,0.9580555555555555,3.8311111111111114
UNISIM_IV_P11_Seq2Trend_trial_19,P11,49d33b9adbe68faa0ab0e18b578316be,19,11.104496743458698,2.5195563871081004,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8152777777777778,0.8130555555555555,3.256666666666667
UNISIM_IV_P11_Seq2Trend_trial_27,P11,8c6a8ccc41568238f13f58a349ac6d3b,27,4.954880706897849,0.5342162231027219,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.41388888888888886,0.07444444444444444,0.9766666666666666
UNISIM_IV_P11_Seq2Trend_trial_83,P11,ecccd2718b521bd1dc28863c0c108ceb,83,16.208740069108668,4.211793778675491,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8975,0.8758333333333334,3.546666666666667
UNISIM_IV_P11_Seq2Trend_trial_90,P11,94f1253a1284c9fd3b2144f8eec7365b,90,12.787043927092034,3.074797281625675,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8477777777777777,0.8327777777777777,3.3611111111111107
UNISIM_IV_P11_Seq2Trend_trial_105,P11,1fbbd1cb37897c3eadd5c03dc4325b05,105,4.997108246555675,0.0690247067192694,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.0025,0.07972222222222222,0.16444444444444445
UNISIM_IV_P11_Seq2Trend_trial_63,P11,6e02827b8913f0b911f7ca39cbb252ab,63,5.369151453344962,0.8030964617881615,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.5805555555555556,0.2688888888888889,1.698888888888889
UNISIM_IV_P11_Seq2Trend_trial_110,P11,bb9ff341b29435681b61e3a6d7dd1a1a,110,5.335636486068631,0.3161751521304664,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.2,0.26222222222222225,0.9244444444444445
UNISIM_IV_P11_Seq2Trend_trial_133,P11,b07109842ef887ca57d681f4f1701b9c,133,4.906061345382755,0.087919931278418,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06055555555555556,0.06888888888888889,0.2588888888888889
UNISIM_IV_P11_Seq2Trend_trial_81,P11,d185f1b7b64fe10ecad783702291d4cd,81,5.707828602746839,0.5366852313902689,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,8,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.41583333333333333,0.30083333333333334,1.4333333333333333
UNISIM_IV_P11_Seq2Trend_trial_38,P11,fb4e0d65072168444030b08b5849523c,38,9.305259321338651,1.9488423488202424,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7922222222222223,0.7911111111111111,3.166666666666667
UNISIM_IV_P11_Seq2Trend_trial_137,P11,5b75dec55902d72f882c2c4c490098e5,137,8.355946334907033,1.579382872716998,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7555555555555555,0.7711111111111111,3.0533333333333332
UNISIM_IV_P11_Seq2Trend_trial_85,P11,441d3c07249e109e1cb268b5396f2e23,85,4.998465389757734,0.0829212527191552,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06,0.0811111111111111,0.2822222222222222
UNISIM_IV_P11_Seq2Trend_trial_88,P11,7d9480ea4999f88780802fdc5c5cb6b0,88,5.002292643312269,0.0678649669362993,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.001388888888888889,0.08305555555555555,0.16888888888888887
UNISIM_IV_P11_Seq2Trend_trial_23,P11,b2a6113778ed4fb2b9a5b0fa16e94954,23,19.976680900665723,5.558237723877924,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.9455555555555556,0.9038888888888889,3.698888888888889
UNISIM_IV_P11_Seq2Trend_trial_60,P11,09b8d77fd88bc377dc4683397a8f84ee,60,13.324743177465118,1.5233757841445044,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7505555555555555,0.84,3.181111111111111
UNISIM_IV_P11_Seq2Trend_trial_125,P11,01a4642e4220735479e71e4ec9961c6d,125,14.629041707617304,3.82257922633926,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8844444444444445,0.8611111111111112,3.4911111111111115
UNISIM_IV_P11_Seq2Trend_trial_53,P11,8abca50d8e587fffca35188f11daa24e,53,8.211278859111234,1.5131186300333768,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.75,0.77,3.04
UNISIM_IV_P11_Seq2Trend_trial_20,P11,bc85a789dcdfcc7babbc93e345e9819f,20,12.444527679043862,3.072773007505743,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8472222222222222,0.8266666666666667,3.347777777777778
UNISIM_IV_P11_Seq2Trend_trial_45,P11,b0532f78c1fcace2aee401286cfefc87,45,5.085441411180063,0.4330112565407283,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.31277777777777777,0.145,0.9155555555555555
UNISIM_IV_P11_Seq2Trend_trial_118,P11,0a5b9e4139550bf93b1336e9ef5286cc,118,9.328907813424657,1.887357657123874,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.7861111111111111,0.7927777777777778,3.1577777777777776
UNISIM_IV_P11_Seq2Trend_trial_9,P11,74c3ac92aa156f8fe54ba16bdceaadfa,9,5.117810518110558,0.1097637107202416,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06277777777777778,0.14777777777777779,0.4211111111111111
UNISIM_IV_P11_Seq2Trend_trial_50,P11,17fca3715904bc64dbb963b13c5b89e9,50,4.912904930847128,0.3400467166478143,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,8,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.23555555555555555,0.07,0.6111111111111112
UNISIM_IV_P11_Seq2Trend_trial_11,P11,13bae357239396ac9c70af266942b93f,11,4.937378678801466,0.1254505560701277,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.06722222222222222,0.07333333333333333,0.2811111111111111
UNISIM_IV_P11_Seq2Trend_trial_100,P11,e16a0b0e7373aa15fd2af624ea10f468,100,10.324066868742715,2.281971648360936,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.8083333333333333,0.8066666666666666,3.23
UNISIM_IV_P11_Seq2Trend_trial_122,P11,9098e4cd9fa17a03b655baff665ff5c0,122,4.842522792259423,0.2526717920489205,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,3,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.16916666666666666,0.06416666666666666,0.4666666666666667
UNISIM_IV_P11_Seq2Trend_trial_7,P11,2d5f66d385653c4097046473e087abf0,7,5.2200572003357655,0.2194730579007039,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group,UNISIM_IV_P11_Seq2Trend,UNISIM_IV,Seq2Trend,0.13944444444444445,0.245,0.768888888888889
